time	x_norm	y_norm	confidence
5.735996	0.480	0.529	1.0
5.744025	0.480	0.528	1.0
5.756025	0.480	0.526	1.0
5.768026	0.481	0.527	1.0
5.776034	0.480	0.528	1.0
5.788027	0.481	0.527	1.0
5.796025	0.481	0.525	1.0
5.808004	0.481	0.527	1.0
5.820034	0.481	0.525	1.0
5.828042	0.482	0.527	1.0
5.840028	0.481	0.525	1.0
5.852030	0.482	0.526	1.0
5.860046	0.481	0.526	1.0
5.872021	0.482	0.527	1.0
5.879990	0.482	0.526	1.0
5.892003	0.482	0.527	1.0
5.904004	0.481	0.526	1.0
5.912004	0.481	0.526	1.0
5.924038	0.482	0.526	1.0
5.932039	0.481	0.528	1.0
5.944100	0.482	0.529	1.0
5.956024	0.482	0.529	1.0
5.964014	0.481	0.528	1.0
5.976012	0.482	0.525	1.0
5.988040	0.481	0.525	1.0
5.996006	0.482	0.526	1.0
6.008068	0.481	0.526	1.0
6.015984	0.481	0.530	1.0
6.028039	0.482	0.530	1.0
6.040031	0.481	0.528	1.0
6.048034	0.482	0.530	1.0
6.060069	0.481	0.529	1.0
6.072004	0.482	0.527	1.0
6.080006	0.482	0.529	1.0
6.092013	0.481	0.528	1.0
6.100033	0.481	0.527	1.0
6.112040	0.479	0.527	1.0
6.124039	0.457	0.534	1.0
6.132033	0.444	0.542	1.0
6.144089	0.445	0.540	1.0
6.151989	0.445	0.540	1.0
6.164043	0.445	0.540	1.0
6.176021	0.445	0.540	1.0
6.183982	0.445	0.540	1.0
6.196043	0.444	0.539	1.0
6.208021	0.445	0.539	1.0
6.216029	0.445	0.539	1.0
6.228040	0.445	0.541	1.0
6.236030	0.445	0.540	1.0
6.248040	0.445	0.537	1.0
6.260019	0.443	0.536	1.0
6.267995	0.443	0.535	1.0
6.280046	0.443	0.534	1.0
6.287989	0.444	0.535	1.0
6.300037	0.444	0.535	1.0
6.312036	0.444	0.535	1.0
6.319991	0.445	0.536	1.0
6.332058	0.445	0.534	1.0
6.344053	0.444	0.534	1.0
6.352028	0.445	0.535	1.0
6.364006	0.444	0.534	1.0
6.371991	0.444	0.533	1.0
6.384042	0.445	0.534	1.0
6.396038	0.443	0.533	1.0
6.404031	0.444	0.532	1.0
6.416037	0.443	0.532	1.0
6.423990	0.442	0.533	1.0
6.436030	0.443	0.534	1.0
6.447990	0.442	0.533	1.0
6.455983	0.442	0.533	1.0
6.468026	0.443	0.534	1.0
6.480029	0.443	0.533	1.0
6.488030	0.443	0.535	1.0
6.500024	0.443	0.537	1.0
6.507988	0.443	0.538	1.0
6.520033	0.443	0.538	1.0
6.532033	0.442	0.539	1.0
6.539986	0.441	0.541	1.0
6.551987	0.442	0.542	1.0
6.560016	0.442	0.544	1.0
6.572022	0.442	0.549	1.0
6.584030	0.441	0.547	1.0
6.591996	0.442	0.541	1.0
6.604017	0.442	0.539	1.0
6.616071	0.441	0.521	1.0
6.624050	0.440	0.515	1.0
6.635997	0.440	0.523	1.0
6.644047	0.440	0.525	1.0
6.656036	0.435	0.543	1.0
6.668028	0.416	0.591	1.0
6.676035	0.411	0.643	1.0
6.688029	0.409	0.672	1.0
6.695993	0.408	0.678	1.0
6.708036	0.409	0.679	1.0
6.720003	0.410	0.683	1.0
6.727990	0.412	0.682	1.0
6.739991	0.414	0.683	1.0
6.752031	0.414	0.684	1.0
6.760093	0.415	0.686	1.0
6.772020	0.416	0.684	1.0
6.779989	0.423	0.684	1.0
6.792036	0.436	0.679	1.0
6.803995	0.456	0.699	1.0
6.812005	0.472	0.714	0.98884460959855736
6.823999	0.485	0.872	0.34126013790426385
6.831976	7.410	6.598	0.0
6.844057	7.426	6.617	0.0
6.856047	7.426	6.617	0.0
6.863986	7.426	6.617	0.0
6.876049	7.438	6.630	0.0
6.888051	7.438	6.630	0.0
6.896010	7.438	6.630	0.0
6.908018	7.423	6.608	0.0
6.915984	7.423	6.608	0.0
6.928028	7.423	6.608	0.0
6.940032	0.342	0.629	0.055151578859376334
6.948036	0.568	0.774	0.15397576964482371
6.960058	0.552	0.765	0.56486984162854503
6.967995	0.552	0.767	0.26430536701473017
6.980004	0.530	0.615	1.0
6.992052	0.522	0.610	1.0
6.999984	0.510	0.594	1.0
7.012014	0.505	0.592	1.0
7.024051	0.501	0.592	1.0
7.032269	0.498	0.593	1.0
7.044042	0.497	0.593	1.0
8.049178	1.048	0.472	0.98999999999999999
8.056095	1.049	0.471	1.0
8.068381	1.050	0.474	1.0
8.080312	1.050	0.472	1.0
8.088027	1.051	0.474	1.0
8.100141	1.053	0.474	1.0
