time	x_norm	y_norm	confidence
0.596394	0.332	0.538	1.0
0.606857	0.330	0.541	1.0
0.617320	0.331	0.542	1.0
0.627783	0.331	0.542	1.0
0.638246	0.333	0.543	1.0
0.648709	0.349	0.535	1.0
0.659172	0.397	0.534	1.0
0.669635	0.428	0.539	1.0
0.680098	0.432	0.536	1.0
0.690561	0.431	0.536	1.0
0.701024	0.431	0.538	1.0
0.711487	0.431	0.536	1.0
0.721950	0.429	0.539	1.0
0.732413	0.429	0.541	1.0
0.742876	0.429	0.544	1.0
0.753339	0.429	0.544	1.0
0.763802	0.429	0.544	1.0
0.774265	0.429	0.544	1.0
0.784728	0.428	0.544	1.0
0.795191	0.428	0.545	1.0
0.805654	0.427	0.547	1.0
0.816117	0.427	0.550	1.0
0.826580	0.429	0.548	1.0
0.837043	0.428	0.549	1.0
0.847507	0.428	0.549	1.0
0.857970	0.428	0.544	1.0
0.868433	0.440	0.536	1.0
0.878896	0.458	0.543	1.0
0.889359	0.468	0.541	1.0
0.899822	0.469	0.538	1.0
0.910285	0.468	0.541	1.0
0.920748	0.468	0.540	1.0
0.931211	0.467	0.541	1.0
0.941674	0.467	0.541	1.0
0.952137	0.467	0.542	1.0
0.962600	0.466	0.545	1.0
0.973063	0.471	0.542	1.0
0.983526	0.512	0.537	1.0
0.993989	0.544	0.537	1.0
1.004452	0.550	0.535	1.0
1.014915	0.550	0.534	1.0
1.025378	0.550	0.534	1.0
1.035841	0.549	0.535	1.0
1.046304	0.549	0.535	1.0
1.056767	0.549	0.535	1.0
1.067230	0.549	0.536	1.0
1.077693	0.549	0.536	1.0
1.088156	0.549	0.537	1.0
1.098619	0.548	0.539	1.0
1.109083	0.549	0.541	1.0
1.119546	0.549	0.542	1.0
1.130009	0.549	0.538	1.0
1.140472	0.550	0.540	1.0
1.150935	0.550	0.541	1.0
1.161398	0.548	0.541	1.0
1.171861	0.548	0.544	1.0
1.182324	0.548	0.542	1.0
1.192787	0.547	0.540	1.0
1.203250	0.548	0.540	1.0
1.213713	0.553	0.539	1.0
1.224176	0.558	0.539	1.0
1.234639	0.561	0.538	1.0
1.245102	0.575	0.532	1.0
1.255565	0.617	0.529	1.0
1.266028	0.628	0.536	1.0
1.276491	0.630	0.533	1.0
1.286954	0.629	0.531	1.0
1.297417	0.629	0.533	1.0
1.307880	0.629	0.535	1.0
1.318343	0.629	0.532	1.0
1.328806	0.628	0.534	1.0
1.339269	0.629	0.535	1.0
1.349732	0.628	0.534	1.0
1.360195	0.628	0.533	1.0
1.370659	0.627	0.535	1.0
1.381122	0.628	0.533	1.0
1.391585	0.628	0.533	1.0
1.402048	0.629	0.533	1.0
1.412511	0.629	0.532	1.0
1.422974	0.629	0.532	1.0
1.433437	0.630	0.531	1.0
1.443900	0.630	0.532	1.0
1.454363	0.630	0.529	1.0
1.464826	0.636	0.532	1.0
1.475289	0.649	0.535	1.0
1.485752	0.652	0.535	1.0
1.496215	0.651	0.534	1.0
1.506678	0.651	0.535	1.0
1.517141	0.652	0.535	1.0
1.527604	0.653	0.534	1.0
1.538067	0.653	0.533	1.0
1.548530	0.652	0.535	1.0
1.558993	0.653	0.535	1.0
1.569456	0.615	0.519	1.0
1.579919	0.503	0.484	0.98999999999999999
1.590382	0.398	0.469	0.98999999999999999
1.600845	0.351	0.454	1.0
1.611308	0.337	0.459	1.0
1.621771	0.339	0.456	1.0
1.632235	0.339	0.456	1.0
1.642698	0.340	0.460	1.0
1.653161	0.339	0.463	1.0
1.663624	0.339	0.461	1.0
1.674087	0.338	0.465	1.0
1.684550	0.340	0.465	1.0
1.695013	0.337	0.465	1.0
1.705476	0.337	0.464	1.0
1.715939	0.336	0.464	1.0
1.726402	0.338	0.468	1.0
1.736865	0.336	0.469	1.0
1.747328	0.335	0.469	1.0
1.757791	0.335	0.469	1.0
1.768254	0.337	0.468	1.0
1.778717	0.335	0.468	1.0
1.789180	0.336	0.469	1.0
1.799643	0.335	0.468	1.0
1.810106	0.343	0.472	1.0
1.820569	0.347	0.472	1.0
1.831032	0.347	0.471	1.0
1.841495	0.347	0.469	1.0
1.851958	0.346	0.472	1.0
1.862421	0.347	0.472	1.0
1.872884	0.345	0.471	1.0
1.883347	0.346	0.471	1.0
1.893811	0.377	0.459	1.0
1.904274	0.429	0.458	1.0
1.914737	0.459	0.463	1.0
1.925200	0.461	0.462	1.0
1.935663	0.460	0.464	1.0
1.946126	0.459	0.470	1.0
1.956589	0.459	0.466	1.0
1.967052	0.460	0.469	1.0
1.977515	0.458	0.467	1.0
1.987978	0.458	0.471	1.0
1.998441	0.458	0.472	1.0
2.008904	0.458	0.471	1.0
2.019367	0.458	0.472	1.0
2.029830	0.457	0.471	1.0
2.040293	0.457	0.470	1.0
2.050756	0.458	0.470	1.0
2.061219	0.458	0.470	1.0
2.071682	0.458	0.474	1.0
2.082145	0.457	0.474	1.0
2.092608	0.459	0.474	1.0
2.103071	0.459	0.472	1.0
2.113534	0.450	0.475	1.0
2.123997	0.430	0.473	1.0
2.134460	0.422	0.473	1.0
2.144923	0.423	0.476	1.0
2.155387	0.424	0.475	1.0
2.165850	0.423	0.475	1.0
2.176313	0.423	0.473	1.0
2.186776	0.423	0.473	1.0
2.197239	0.423	0.475	1.0
2.207702	0.422	0.474	1.0
2.218165	0.422	0.474	1.0
2.228628	0.422	0.475	1.0
2.239091	0.422	0.472	1.0
2.249554	0.422	0.475	1.0
2.260017	0.422	0.474	1.0
2.270480	0.421	0.473	1.0
2.280943	0.423	0.475	1.0
2.291406	0.455	0.462	1.0
2.301869	0.511	0.457	1.0
2.312332	0.546	0.456	1.0
2.322795	0.550	0.458	1.0
2.333258	0.552	0.458	1.0
2.343721	0.550	0.460	1.0
2.354184	0.552	0.459	1.0
2.364647	0.552	0.460	1.0
2.375110	0.552	0.461	1.0
2.385573	0.552	0.461	1.0
2.396036	0.551	0.461	1.0
2.406499	0.551	0.462	1.0
2.416963	0.551	0.461	1.0
2.427426	0.551	0.459	1.0
2.437889	0.552	0.461	1.0
2.448352	0.551	0.462	1.0
2.458815	0.552	0.462	1.0
2.469278	0.550	0.462	1.0
2.479741	0.552	0.462	1.0
2.490204	0.551	0.462	1.0
2.500667	0.551	0.462	1.0
2.511130	0.552	0.461	1.0
2.521593	0.552	0.463	1.0
2.532056	0.551	0.461	1.0
2.542519	0.552	0.462	1.0
2.552982	0.550	0.464	1.0
2.563445	0.551	0.463	1.0
2.573908	0.551	0.463	1.0
2.584371	0.556	0.465	1.0
2.594834	0.582	0.470	1.0
2.605297	0.596	0.473	1.0
2.615760	0.602	0.472	1.0
2.626223	0.600	0.471	1.0
2.636686	0.600	0.472	1.0
2.647149	0.600	0.472	1.0
2.657612	0.601	0.470	1.0
2.668075	0.601	0.472	1.0
2.678539	0.601	0.471	1.0
2.689002	0.601	0.471	1.0
2.699465	0.602	0.473	1.0
2.709928	0.602	0.472	1.0
2.720391	0.602	0.472	1.0
2.730854	0.602	0.473	1.0
2.741317	0.602	0.473	1.0
2.751780	0.602	0.470	1.0
2.762243	0.602	0.468	1.0
2.772706	0.602	0.472	1.0
2.783169	0.602	0.475	1.0
2.793632	0.609	0.466	1.0
2.804095	0.626	0.468	1.0
2.814558	0.633	0.465	1.0
2.825021	0.634	0.461	1.0
2.835484	0.635	0.463	1.0
2.845947	0.635	0.464	1.0
2.856410	0.635	0.463	1.0
2.866873	0.636	0.461	1.0
2.877336	0.636	0.464	1.0
2.887799	0.638	0.466	1.0
2.898262	0.640	0.470	1.0
2.908725	0.640	0.469	1.0
2.919188	0.639	0.472	1.0
2.929651	0.640	0.474	1.0
2.940115	0.642	0.476	1.0
2.950578	0.641	0.475	1.0
2.961041	0.641	0.472	1.0
2.971504	0.645	0.473	1.0
2.981967	0.654	0.467	1.0
2.992430	0.671	0.458	1.0
3.002893	0.695	0.471	1.0
3.013356	0.708	0.493	0.84517096970655636
3.023819	0.684	0.245	0.62862305591217382
3.034282	0.489	0.533	0.0
3.044745	0.489	0.533	0.0
3.055208	0.336	-0.713	0.53468145898873765
3.065671	0.078	-0.456	0.88921906935406958
3.076134	0.169	-0.194	0.59540700020471393
3.086597	0.489	0.530	0.0
3.097060	0.644	0.709	0.55172930169242707
3.107523	0.605	0.123	0.73179964602321801
3.117986	0.621	0.154	1.0
3.128449	0.672	0.510	0.6965284487482486
3.138912	0.685	0.510	0.73577539866032649
3.149375	0.677	0.487	0.81703201167382533
3.159838	0.671	0.479	0.78635886507528041
3.170301	0.669	0.475	0.93159742666038503
3.180764	0.668	0.479	0.95745590177650275
3.191227	0.663	0.468	1.0
3.201691	0.668	0.493	0.98516059985259563
3.212154	0.665	0.488	1.0
3.222617	0.665	0.499	1.0
3.233080	0.667	0.510	1.0
3.243543	0.667	0.511	1.0
3.254006	0.664	0.504	1.0
3.264469	0.665	0.502	1.0
3.274932	0.660	0.499	1.0
3.285395	0.658	0.496	1.0
3.295858	0.659	0.495	1.0
3.306321	0.656	0.492	1.0
3.316784	0.654	0.491	1.0
3.327247	0.655	0.484	1.0
3.337710	0.652	0.482	1.0
3.348173	0.648	0.479	1.0
3.358636	0.647	0.480	1.0
3.369099	0.646	0.487	1.0
3.379562	0.645	0.489	1.0
3.390025	0.644	0.488	1.0
3.400488	0.643	0.491	1.0
3.410951	0.642	0.490	1.0
3.421414	0.643	0.493	1.0
3.431877	0.640	0.494	1.0
3.442340	0.640	0.492	1.0
3.452803	0.641	0.490	1.0
3.463267	0.637	0.487	1.0
3.473730	0.637	0.485	1.0
3.484193	0.639	0.485	1.0
3.494656	0.637	0.485	1.0
3.505119	0.637	0.486	1.0
3.515582	0.638	0.484	1.0
3.526045	0.636	0.480	1.0
3.536508	0.638	0.480	1.0
3.546971	0.639	0.481	1.0
3.557434	0.636	0.483	1.0
3.567897	0.601	0.481	1.0
3.578360	0.542	0.473	1.0
3.588823	0.499	0.476	1.0
3.599286	0.486	0.479	1.0
3.609749	0.487	0.482	1.0
3.620212	0.484	0.481	1.0
3.630675	0.486	0.476	1.0
3.641138	0.484	0.481	1.0
3.651601	0.483	0.482	1.0
3.662064	0.484	0.478	1.0
3.672527	0.483	0.478	1.0
3.682990	0.481	0.479	1.0
3.693453	0.482	0.478	1.0
3.703916	0.481	0.481	1.0
3.714379	0.481	0.485	1.0
3.724843	0.481	0.487	1.0
3.735306	0.481	0.489	1.0
3.745769	0.480	0.490	1.0
3.756232	0.478	0.488	1.0
3.766695	0.480	0.488	1.0
3.777158	0.479	0.492	1.0
3.787621	0.478	0.491	1.0
3.798084	0.480	0.489	1.0
3.808547	0.481	0.486	1.0
3.819010	0.499	0.476	1.0
3.829473	0.519	0.468	1.0
3.839936	0.521	0.468	1.0
3.850399	0.521	0.464	1.0
3.860862	0.522	0.466	1.0
3.871325	0.522	0.468	1.0
3.881788	0.522	0.472	1.0
3.892251	0.523	0.475	1.0
3.902714	0.523	0.475	1.0
3.913177	0.522	0.476	1.0
3.923640	0.522	0.471	1.0
3.934103	0.520	0.472	1.0
3.944566	0.521	0.471	1.0
3.955029	0.520	0.471	1.0
3.965492	0.519	0.472	1.0
3.975955	0.520	0.470	1.0
3.986419	0.521	0.470	1.0
3.996882	0.520	0.473	1.0
4.007345	0.520	0.468	1.0
4.017808	0.520	0.466	1.0
4.028271	0.520	0.467	1.0
4.038734	0.521	0.470	1.0
4.049197	0.522	0.471	1.0
4.059660	0.521	0.472	1.0
4.070123	0.523	0.470	1.0
4.080586	0.524	0.471	1.0
4.091049	0.529	0.468	1.0
4.101512	0.554	0.451	1.0
4.111975	0.595	0.509	0.68899458266924063
4.122438	0.514	0.030	0.92496798346739106
4.132901	0.506	0.525	0.0
4.143364	0.506	0.525	0.0
4.153827	0.506	0.525	0.0
4.164290	0.506	0.526	0.0
4.174753	0.506	0.526	0.0
4.185216	0.506	0.526	0.0
4.195679	0.507	0.526	0.0
4.206142	0.468	0.032	0.81018797872883463
4.216605	0.512	0.079	0.91875873122742369
4.227068	0.524	0.167	0.93873465957724778
4.237531	0.523	0.187	1.0
4.247995	0.576	0.583	0.67237583041389648
4.258458	0.574	0.549	0.67848961616338899
4.268921	0.567	0.508	0.78608066449827174
4.279384	0.555	0.481	0.83744899499311765
4.289847	0.545	0.463	1.0
4.300310	0.541	0.452	1.0
4.310773	0.540	0.458	1.0
4.321236	0.536	0.459	1.0
4.331699	0.531	0.469	1.0
4.342162	0.534	0.484	1.0
4.352625	0.532	0.485	1.0
4.363088	0.531	0.489	1.0
4.373551	0.530	0.489	1.0
4.384014	0.529	0.484	1.0
4.394477	0.527	0.482	1.0
4.404940	0.527	0.479	1.0
4.415403	0.528	0.481	1.0
4.425866	0.528	0.482	1.0
4.436329	0.530	0.484	1.0
4.446792	0.530	0.486	1.0
4.457255	0.532	0.487	1.0
4.467718	0.531	0.487	1.0
4.478181	0.530	0.488	1.0
4.488644	0.532	0.498	1.0
4.499107	0.535	0.501	1.0
4.509571	0.535	0.497	1.0
4.520034	0.534	0.496	1.0
4.530497	0.535	0.501	1.0
4.540960	0.534	0.500	1.0
4.551423	0.533	0.496	1.0
4.561886	0.530	0.496	1.0
4.572349	0.533	0.495	1.0
4.582812	0.532	0.497	1.0
4.593275	0.530	0.498	1.0
4.603738	0.528	0.496	1.0
4.614201	0.529	0.491	1.0
4.624664	0.525	0.489	1.0
4.635127	0.526	0.482	1.0
4.645590	0.527	0.481	1.0
4.656053	0.529	0.480	1.0
4.666516	0.529	0.487	1.0
4.676979	0.530	0.488	1.0
4.687442	0.531	0.491	1.0
4.697905	0.531	0.503	1.0
4.708368	0.531	0.501	1.0
4.718831	0.529	0.495	1.0
4.729294	0.527	0.498	1.0
4.739757	0.526	0.494	1.0
4.750220	0.525	0.490	1.0
4.760683	0.513	0.480	1.0
4.771147	0.475	0.476	1.0
4.781610	0.455	0.474	1.0
4.792073	0.445	0.473	1.0
4.802536	0.446	0.475	1.0
4.812999	0.445	0.475	1.0
4.823462	0.448	0.478	1.0
4.833925	0.448	0.487	1.0
4.844388	0.449	0.492	1.0
4.854851	0.448	0.494	1.0
4.865314	0.450	0.498	1.0
4.875777	0.449	0.498	1.0
4.886240	0.450	0.496	1.0
4.896703	0.451	0.496	1.0
4.907166	0.450	0.489	1.0
4.917629	0.449	0.481	1.0
4.928092	0.453	0.476	1.0
4.938555	0.455	0.477	1.0
4.949018	0.459	0.482	1.0
4.959481	0.473	0.469	1.0
4.969944	0.499	0.463	0.94090217684847521
4.980407	0.539	0.539	0.63181101480200241
4.990870	0.543	0.225	0.66950378045966397
5.001333	0.503	0.557	0.0
5.011796	0.503	0.557	0.0
5.022259	0.503	0.557	0.0
5.032723	0.502	0.551	0.0
5.043186	0.502	0.551	0.0
5.053649	0.502	0.551	0.0
5.064112	0.499	0.548	0.0
5.074575	0.499	0.548	0.0
5.085038	0.499	0.548	0.0
5.095501	0.496	0.546	0.0
5.105964	0.496	0.546	0.0
5.116427	0.496	0.546	0.0
5.126890	0.467	0.130	0.82990969780264656
5.137353	0.463	0.065	1.0
5.147816	0.477	0.136	1.0
5.158279	0.477	0.159	1.0
5.168742	0.544	0.665	0.61881703911581731
5.179205	0.533	0.541	0.70638297526913518
5.189668	0.524	0.480	0.77472414263189238
5.200131	0.518	0.449	0.89418732786118982
5.210594	0.515	0.443	0.91990997899712867
5.221057	0.511	0.444	1.0
5.231520	0.509	0.444	1.0
5.241983	0.506	0.453	1.0
5.252446	0.504	0.457	1.0
5.262909	0.505	0.466	1.0
5.273372	0.506	0.477	1.0
5.283835	0.504	0.479	1.0
5.294299	0.505	0.485	1.0
5.304762	0.502	0.486	1.0
5.315225	0.504	0.488	1.0
5.325688	0.501	0.484	1.0
5.336151	0.498	0.484	1.0
5.346614	0.498	0.478	1.0
5.357077	0.496	0.478	1.0
5.367540	0.493	0.475	1.0
5.378003	0.490	0.472	1.0
5.388466	0.492	0.470	1.0
5.398929	0.490	0.470	1.0
5.409392	0.491	0.471	1.0
5.419855	0.492	0.471	1.0
5.430318	0.492	0.469	1.0
5.440781	0.491	0.467	1.0
5.451244	0.492	0.468	1.0
5.461707	0.493	0.467	1.0
5.472170	0.481	0.466	1.0
5.482633	0.449	0.475	1.0
5.493096	0.429	0.473	1.0
5.503559	0.428	0.477	1.0
5.514022	0.427	0.473	1.0
5.524485	0.427	0.472	1.0
5.534948	0.428	0.472	1.0
5.545411	0.428	0.473	1.0
5.555875	0.427	0.471	1.0
5.566338	0.427	0.476	1.0
5.576801	0.425	0.472	1.0
5.587264	0.425	0.473	1.0
5.597727	0.423	0.475	1.0
5.608190	0.423	0.475	1.0
5.618653	0.423	0.477	1.0
5.629116	0.422	0.476	1.0
5.639579	0.422	0.476	1.0
5.650042	0.420	0.472	1.0
5.660505	0.421	0.476	1.0
5.670968	0.420	0.475	1.0
5.681431	0.417	0.476	1.0
5.691894	0.417	0.474	1.0
5.702357	0.415	0.473	1.0
5.712820	0.413	0.473	1.0
5.723283	0.412	0.472	1.0
5.733746	0.412	0.473	1.0
5.744209	0.411	0.474	1.0
5.754672	0.410	0.474	1.0
5.765135	0.410	0.474	1.0
5.775598	0.409	0.473	1.0
5.786061	0.410	0.471	1.0
5.796524	0.410	0.471	1.0
5.806987	0.410	0.474	1.0
5.817451	0.410	0.471	1.0
5.827914	0.436	0.461	1.0
5.838377	0.492	0.456	1.0
5.848840	0.574	0.466	0.98999999999999999
5.859303	0.596	0.472	1.0
5.869766	0.600	0.473	1.0
5.880229	0.598	0.470	1.0
5.890692	0.597	0.473	1.0
5.901155	0.598	0.472	1.0
5.911618	0.597	0.472	1.0
5.922081	0.597	0.474	1.0
5.932544	0.596	0.473	1.0
5.943007	0.595	0.474	1.0
5.953470	0.594	0.472	1.0
5.963933	0.592	0.475	1.0
5.974396	0.591	0.472	1.0
5.984859	0.590	0.472	1.0
5.995322	0.590	0.474	1.0
6.005785	0.590	0.475	1.0
6.016248	0.591	0.475	1.0
6.026711	0.590	0.479	1.0
6.037174	0.590	0.479	1.0
6.047637	0.590	0.478	1.0
6.058100	0.590	0.478	1.0
6.068563	0.591	0.479	1.0
6.079027	0.590	0.480	1.0
6.089490	0.591	0.477	1.0
6.099953	0.591	0.476	1.0
6.110416	0.590	0.476	1.0
6.120879	0.591	0.477	1.0
6.131342	0.591	0.473	1.0
6.141805	0.592	0.472	1.0
6.152268	0.591	0.473	1.0
6.162731	0.591	0.470	1.0
6.173194	0.592	0.473	1.0
6.183657	0.574	0.472	1.0
6.194120	0.503	0.481	0.98999999999999999
6.204583	0.452	0.486	1.0
6.215046	0.418	0.495	1.0
6.225509	0.418	0.503	1.0
6.235972	0.415	0.500	1.0
6.246435	0.416	0.503	1.0
6.256898	0.416	0.508	1.0
6.267361	0.416	0.512	1.0
6.277824	0.415	0.515	1.0
6.288287	0.415	0.517	1.0
6.298750	0.415	0.516	1.0
6.309213	0.415	0.516	1.0
6.319676	0.415	0.516	1.0
6.330139	0.416	0.517	1.0
6.340603	0.415	0.517	1.0
6.351066	0.416	0.518	1.0
6.361529	0.414	0.519	1.0
6.371992	0.415	0.517	1.0
6.382455	0.414	0.515	1.0
6.392918	0.414	0.512	1.0
6.403381	0.414	0.516	1.0
6.413844	0.413	0.516	1.0
6.424307	0.424	0.557	1.0
6.434770	0.438	0.631	1.0
6.445233	0.452	0.685	1.0
6.455696	0.451	0.701	1.0
6.466159	0.449	0.698	1.0
6.476622	0.450	0.699	1.0
6.487085	0.449	0.699	1.0
6.497548	0.449	0.700	1.0
6.508011	0.448	0.700	1.0
6.518474	0.448	0.699	1.0
6.528937	0.448	0.696	1.0
6.539400	0.447	0.701	1.0
6.549863	0.448	0.702	1.0
6.560326	0.448	0.702	1.0
6.570789	0.448	0.702	1.0
6.581252	0.449	0.705	1.0
6.591715	0.449	0.705	1.0
6.602179	0.448	0.705	1.0
6.612642	0.448	0.704	1.0
6.623105	0.448	0.703	1.0
6.633568	0.447	0.704	1.0
6.644031	0.446	0.703	1.0
6.654494	0.445	0.713	1.0
6.664957	0.440	0.745	1.0
6.675420	0.440	0.751	1.0
6.685883	0.441	0.749	1.0
6.696346	0.440	0.752	1.0
6.706809	0.440	0.749	1.0
6.717272	0.440	0.750	1.0
6.727735	0.440	0.750	1.0
6.738198	0.438	0.749	1.0
6.748661	0.438	0.749	1.0
6.759124	0.438	0.748	1.0
6.769587	0.437	0.747	1.0
6.780050	0.437	0.746	1.0
6.790513	0.438	0.749	1.0
6.800976	0.437	0.749	1.0
6.811439	0.437	0.750	1.0
6.821902	0.436	0.753	1.0
6.832365	0.436	0.750	1.0
6.842828	0.436	0.751	1.0
6.853291	0.434	0.751	1.0
6.863755	0.435	0.753	1.0
6.874218	0.434	0.752	1.0
6.884681	0.436	0.753	1.0
6.895144	0.434	0.752	1.0
6.905607	0.433	0.750	1.0
6.916070	0.432	0.752	1.0
6.926533	0.434	0.751	1.0
6.936996	0.432	0.753	1.0
6.947459	0.432	0.752	1.0
6.957922	0.433	0.752	1.0
6.968385	0.433	0.752	1.0
6.978848	0.433	0.750	1.0
6.989311	0.433	0.747	1.0
6.999774	0.433	0.749	1.0
7.010237	0.432	0.750	1.0
7.020700	0.431	0.748	1.0
7.031163	0.430	0.748	1.0
7.041626	0.430	0.749	1.0
8.035615	0.461	0.730	1.0
8.046078	0.463	0.731	1.0
8.056541	0.464	0.730	1.0
8.067004	0.463	0.730	1.0
8.077467	0.463	0.731	1.0
8.087930	0.463	0.731	1.0
8.098393	0.463	0.730	1.0
8.108856	0.461	0.729	1.0
8.119319	0.464	0.730	1.0
8.129782	0.462	0.728	1.0
8.140245	0.463	0.727	1.0
8.150708	0.462	0.728	1.0
8.161171	0.463	0.727	1.0
8.171635	0.463	0.728	1.0
8.182098	0.464	0.729	1.0
8.192561	0.463	0.728	1.0
8.203024	0.462	0.726	1.0
8.213487	0.463	0.727	1.0
8.223950	0.461	0.726	1.0
8.234413	0.461	0.729	1.0
8.244876	0.461	0.728	1.0
8.255339	0.461	0.729	1.0
8.265802	0.460	0.729	1.0
8.276265	0.464	0.724	1.0
8.286728	0.481	0.717	1.0
8.297191	0.519	0.697	1.0
8.307654	0.616	0.653	0.98999999999999999
8.318117	0.725	0.616	0.98999999999999999
8.328580	0.761	0.613	1.0
8.339043	0.765	0.611	1.0
8.349506	0.764	0.609	1.0
8.359969	0.764	0.614	1.0
8.370432	0.764	0.614	1.0
8.380895	0.764	0.617	1.0
8.391358	0.765	0.616	1.0
8.401821	0.764	0.620	1.0
8.412284	0.765	0.621	1.0
8.422747	0.764	0.621	1.0
8.433211	0.773	0.616	1.0
8.443674	0.829	0.548	0.98999999999999999
8.454137	0.884	0.528	1.0
8.464600	0.915	0.522	1.0
8.475063	0.922	0.518	1.0
8.485526	0.924	0.517	1.0
8.495989	0.925	0.518	1.0
8.506452	0.925	0.519	1.0
8.516915	0.924	0.521	1.0
8.527378	0.926	0.521	1.0
8.537841	0.927	0.523	1.0
8.548304	0.926	0.521	1.0
8.558767	0.927	0.522	1.0
8.569230	0.927	0.521	1.0
8.579693	0.928	0.522	1.0
8.590156	0.928	0.522	1.0
8.600619	0.928	0.523	1.0
8.611082	0.928	0.523	1.0
8.621545	0.928	0.521	1.0
8.632008	0.928	0.521	1.0
8.642471	0.930	0.516	1.0
8.652934	0.938	0.510	1.0
8.663397	0.942	0.506	1.0
8.673860	0.944	0.504	1.0
8.684323	0.944	0.503	1.0
8.694787	0.944	0.501	1.0
8.705250	0.945	0.500	1.0
8.715713	0.946	0.499	1.0
8.726176	0.946	0.499	1.0
8.736639	0.946	0.501	1.0
8.747102	0.947	0.501	1.0
8.757565	0.947	0.500	1.0
8.768028	0.947	0.500	1.0
8.778491	0.946	0.501	1.0
8.788954	0.946	0.500	1.0
8.799417	0.946	0.501	1.0
8.809880	0.947	0.500	1.0
8.820343	0.946	0.501	1.0
8.830806	0.946	0.500	1.0
8.841269	0.946	0.499	1.0
8.851732	0.945	0.499	1.0
8.862195	0.945	0.500	1.0
8.872658	0.946	0.502	1.0
8.883121	0.945	0.500	1.0
8.893584	0.946	0.498	1.0
8.904047	0.946	0.499	1.0
8.914510	0.946	0.499	1.0
8.924973	0.945	0.501	1.0
8.935436	0.946	0.501	1.0
8.945899	0.944	0.501	1.0
8.956363	0.945	0.497	1.0
8.966826	0.945	0.499	1.0
8.977289	0.945	0.499	1.0
8.987752	0.945	0.498	1.0
8.998215	0.945	0.498	1.0
9.008678	0.943	0.498	1.0
9.019141	0.944	0.498	1.0
9.029604	0.944	0.494	1.0
9.040067	0.946	0.494	1.0
9.050530	0.945	0.495	1.0
9.060993	0.945	0.495	1.0
9.071456	0.945	0.494	1.0
9.081919	0.944	0.495	1.0
9.092382	0.950	0.493	1.0
9.102845	0.954	0.500	1.0
9.113308	0.951	0.500	1.0
9.123771	0.950	0.500	1.0
9.134234	0.950	0.500	1.0
9.144697	0.950	0.499	1.0
9.155160	0.951	0.499	1.0
9.165623	0.950	0.502	1.0
9.176086	0.951	0.503	1.0
9.186549	0.951	0.502	1.0
9.197012	0.951	0.502	1.0
9.207475	0.951	0.501	1.0
9.217939	0.952	0.501	1.0
9.228402	0.951	0.500	1.0
9.238865	0.951	0.500	1.0
9.249328	0.952	0.500	1.0
9.259791	0.951	0.504	1.0
9.270254	0.951	0.503	1.0
9.280717	0.952	0.501	1.0
9.291180	0.952	0.499	1.0
9.301643	0.952	0.499	1.0
9.312106	0.947	0.507	1.0
9.322569	0.945	0.510	1.0
9.333032	0.947	0.508	1.0
9.343495	0.948	0.507	1.0
9.353958	0.947	0.506	1.0
9.364421	0.948	0.506	1.0
9.374884	0.948	0.505	1.0
9.385347	0.949	0.506	1.0
9.395810	0.949	0.506	1.0
9.406273	0.949	0.504	1.0
9.416736	0.950	0.505	1.0
9.427199	0.951	0.505	1.0
9.437662	0.951	0.504	1.0
