time	x_norm	y_norm	confidence
0.897120	0.428	0.538	1.0
0.907200	0.427	0.537	1.0
0.917280	0.424	0.537	1.0
0.927360	0.421	0.537	1.0
0.937440	0.419	0.535	1.0
0.947520	0.417	0.534	1.0
0.957600	0.417	0.538	1.0
0.967680	0.416	0.538	1.0
0.977760	0.418	0.536	1.0
0.987840	0.423	0.532	1.0
0.997920	0.427	0.532	1.0
1.008000	0.411	0.546	0.95552976074602669
1.018080	0.932	0.112	0.0
1.028160	0.932	0.112	0.0
1.038240	0.932	0.112	0.0
1.048320	0.583	-1.298	0.81690077849617482
1.058400	0.932	0.113	0.0
1.068480	0.932	0.113	0.0
1.078560	0.932	0.113	0.0
1.088640	1.821	-0.236	0.58126538432123087
1.098720	0.932	0.113	0.0
1.108800	0.932	0.113	0.0
1.118880	0.932	0.113	0.0
1.128960	0.932	0.112	0.0
1.139040	0.932	0.112	0.0
1.149120	0.097	0.045	0.77731500131111875
1.159200	0.047	-0.007	0.66010110191722038
1.169280	0.495	0.448	0.84869071494425008
1.179360	0.491	0.470	1.0
1.189440	0.494	0.503	1.0
1.199520	0.490	0.508	1.0
1.209600	0.488	0.510	1.0
1.219680	0.487	0.507	1.0
1.229760	0.483	0.508	1.0
1.239840	0.480	0.507	1.0
1.249920	0.479	0.507	1.0
1.260000	0.476	0.508	1.0
1.270080	0.475	0.508	1.0
1.280160	0.474	0.508	1.0
1.290240	0.470	0.511	1.0
1.300320	0.469	0.511	1.0
1.310400	0.468	0.511	1.0
1.320480	0.468	0.513	1.0
1.330560	0.467	0.510	1.0
1.340640	0.467	0.510	1.0
1.350720	0.467	0.509	1.0
1.360800	0.466	0.509	1.0
1.370880	0.465	0.509	1.0
1.380960	0.465	0.510	1.0
1.391040	0.465	0.509	1.0
1.401120	0.464	0.511	1.0
1.411200	0.465	0.514	1.0
1.421280	0.463	0.510	1.0
1.431360	0.462	0.511	1.0
1.441440	0.463	0.509	1.0
1.451520	0.464	0.504	1.0
1.461600	0.463	0.507	1.0
1.471680	0.464	0.512	1.0
1.481760	0.463	0.512	1.0
1.491840	0.464	0.511	1.0
1.501920	0.463	0.511	1.0
1.512000	0.464	0.511	1.0
1.522080	0.464	0.511	1.0
1.532160	0.466	0.507	1.0
1.542240	0.491	0.502	1.0
1.552320	0.523	0.497	1.0
1.562400	0.535	0.501	1.0
1.572480	0.534	0.506	1.0
1.582560	0.533	0.503	1.0
1.592640	0.534	0.507	1.0
1.602720	0.533	0.508	1.0
1.612800	0.532	0.509	1.0
1.622880	0.534	0.513	1.0
1.632960	0.533	0.513	1.0
1.643040	0.536	0.512	1.0
1.653120	0.539	0.512	1.0
1.663200	0.541	0.508	1.0
1.673280	0.549	0.508	1.0
1.683360	0.562	0.522	1.0
1.693440	0.566	0.520	0.85285909321152875
1.703520	0.553	0.339	0.91092922192503956
1.713600	0.931	0.113	0.0
1.723680	0.555	0.324	0.69632093297819708
1.733760	0.551	0.339	1.0
1.743840	0.554	0.341	0.84033261224555067
1.753920	0.556	0.348	1.0
1.764000	0.567	0.505	1.0
1.774080	0.574	0.543	1.0
1.784160	0.574	0.554	1.0
1.794240	0.574	0.555	1.0
1.804320	0.570	0.554	1.0
1.814400	0.566	0.553	1.0
1.824480	0.565	0.551	1.0
1.834560	0.563	0.551	1.0
1.844640	0.563	0.546	1.0
1.854720	0.560	0.547	1.0
1.864800	0.559	0.548	1.0
1.874880	0.557	0.544	1.0
1.884960	0.556	0.544	1.0
1.895040	0.555	0.546	1.0
1.905120	0.554	0.542	1.0
1.915200	0.552	0.542	1.0
1.925280	0.552	0.541	1.0
1.935360	0.551	0.541	1.0
1.945440	0.550	0.540	1.0
1.955520	0.550	0.540	1.0
1.965600	0.549	0.539	1.0
1.975680	0.550	0.537	1.0
1.985760	0.549	0.537	1.0
1.995840	0.548	0.537	1.0
2.005920	0.549	0.537	1.0
2.016000	0.546	0.537	1.0
2.026080	0.546	0.539	1.0
2.036160	0.545	0.539	1.0
2.046240	0.546	0.535	1.0
2.056320	0.545	0.537	1.0
2.066400	0.547	0.534	1.0
2.076480	0.545	0.535	1.0
2.086560	0.547	0.533	1.0
2.096640	0.547	0.531	1.0
2.106720	0.545	0.532	1.0
2.116800	0.546	0.530	1.0
2.126880	0.546	0.529	1.0
2.136960	0.545	0.531	1.0
2.147040	0.548	0.530	1.0
2.157120	0.574	0.519	1.0
2.167200	0.596	0.516	1.0
2.177280	0.607	0.515	1.0
2.187360	0.608	0.515	1.0
2.197440	0.606	0.517	1.0
2.207520	0.606	0.518	1.0
2.217600	0.605	0.519	1.0
2.227680	0.605	0.520	1.0
2.237760	0.604	0.519	1.0
2.247840	0.604	0.520	1.0
2.257920	0.605	0.519	1.0
2.268000	0.603	0.519	1.0
2.278080	0.605	0.519	1.0
2.288160	0.605	0.518	1.0
2.298240	0.603	0.522	1.0
2.308320	0.604	0.521	1.0
2.318400	0.603	0.523	1.0
2.328480	0.603	0.522	1.0
2.338560	0.604	0.521	1.0
2.348640	0.602	0.521	1.0
2.358720	0.603	0.523	1.0
2.368800	0.603	0.523	1.0
2.378880	0.602	0.524	1.0
2.388960	0.604	0.523	1.0
2.399040	0.602	0.523	1.0
2.409120	0.602	0.524	1.0
2.419200	0.603	0.523	1.0
2.429280	0.599	0.527	1.0
2.439360	0.602	0.525	1.0
2.449440	0.602	0.524	1.0
2.459520	0.602	0.526	1.0
2.469600	0.602	0.526	1.0
2.479680	0.603	0.523	1.0
2.489760	0.601	0.524	1.0
2.499840	0.601	0.524	1.0
2.509920	0.600	0.522	1.0
2.520000	0.602	0.523	1.0
2.530080	0.600	0.525	1.0
2.540160	0.600	0.524	1.0
2.550240	0.599	0.525	1.0
2.560320	0.601	0.528	1.0
2.570400	0.605	0.520	1.0
2.580480	0.628	0.512	1.0
2.590560	0.640	0.508	1.0
2.600640	0.648	0.509	1.0
2.610720	0.650	0.509	1.0
2.620800	0.649	0.509	1.0
2.630880	0.649	0.512	1.0
2.640960	0.648	0.514	1.0
2.651040	0.650	0.510	1.0
2.661120	0.649	0.512	1.0
2.671200	0.649	0.514	1.0
2.681280	0.648	0.515	1.0
2.691360	0.649	0.514	1.0
2.701440	0.651	0.515	1.0
2.711520	0.649	0.514	1.0
2.721600	0.650	0.514	1.0
2.731680	0.650	0.516	1.0
2.741760	0.650	0.514	1.0
2.751840	0.651	0.516	1.0
2.761920	0.651	0.518	1.0
2.772000	0.652	0.518	1.0
2.782080	0.652	0.515	1.0
2.792160	0.652	0.517	1.0
2.802240	0.652	0.517	1.0
2.812320	0.652	0.516	1.0
2.822400	0.650	0.516	1.0
2.832480	0.618	0.501	1.0
2.842560	0.524	0.486	0.98999999999999999
2.852640	0.424	0.461	0.98999999999999999
2.862720	0.382	0.448	1.0
2.872800	0.346	0.444	1.0
2.882880	0.348	0.450	1.0
2.892960	0.347	0.450	1.0
2.903040	0.346	0.454	1.0
2.913120	0.345	0.455	1.0
2.923200	0.345	0.459	1.0
2.933280	0.346	0.459	1.0
2.943360	0.345	0.463	1.0
2.953440	0.343	0.463	1.0
2.963520	0.344	0.465	1.0
2.973600	0.344	0.467	1.0
2.983680	0.342	0.469	1.0
2.993760	0.342	0.468	1.0
3.003840	0.343	0.472	1.0
3.013920	0.344	0.470	1.0
3.024000	0.342	0.472	1.0
3.034080	0.342	0.475	1.0
3.044160	0.342	0.473	1.0
3.054240	0.342	0.478	1.0
3.064320	0.341	0.476	1.0
3.074400	0.342	0.477	1.0
3.084480	0.341	0.476	1.0
3.094560	0.341	0.477	1.0
3.104640	0.342	0.477	1.0
3.114720	0.341	0.478	1.0
3.124800	0.342	0.480	1.0
3.134880	0.341	0.481	1.0
3.144960	0.341	0.480	1.0
3.155040	0.338	0.481	1.0
3.165120	0.341	0.481	1.0
3.175200	0.339	0.479	1.0
3.185280	0.338	0.479	1.0
3.195360	0.340	0.480	1.0
3.205440	0.339	0.481	1.0
3.215520	0.341	0.482	1.0
3.225600	0.341	0.481	1.0
3.235680	0.340	0.484	1.0
3.245760	0.358	0.473	1.0
3.255840	0.394	0.463	1.0
3.265920	0.416	0.457	1.0
3.276000	0.419	0.462	1.0
3.286080	0.418	0.462	1.0
3.296160	0.418	0.465	1.0
3.306240	0.420	0.467	1.0
3.316320	0.420	0.472	1.0
3.326400	0.418	0.473	1.0
3.336480	0.418	0.471	1.0
3.346560	0.418	0.472	1.0
3.356640	0.418	0.472	1.0
3.366720	0.418	0.474	1.0
3.376800	0.418	0.474	1.0
3.386880	0.418	0.477	1.0
3.396960	0.417	0.477	1.0
3.407040	0.418	0.477	1.0
3.417120	0.418	0.478	1.0
3.427200	0.417	0.477	1.0
3.437280	0.418	0.477	1.0
3.447360	0.417	0.479	1.0
3.457440	0.417	0.480	1.0
3.467520	0.417	0.479	1.0
3.477600	0.417	0.480	1.0
3.487680	0.417	0.480	1.0
3.497760	0.418	0.479	1.0
3.507840	0.416	0.481	1.0
3.517920	0.417	0.480	1.0
3.528000	0.417	0.481	1.0
3.538080	0.421	0.477	1.0
3.548160	0.450	0.473	1.0
3.558240	0.470	0.468	1.0
3.568320	0.474	0.466	1.0
3.578400	0.472	0.469	1.0
3.588480	0.471	0.469	1.0
3.598560	0.473	0.470	1.0
3.608640	0.473	0.471	1.0
3.618720	0.474	0.474	1.0
3.628800	0.474	0.474	1.0
3.638880	0.473	0.473	1.0
3.648960	0.475	0.472	1.0
3.659040	0.475	0.473	1.0
3.669120	0.476	0.472	1.0
3.679200	0.476	0.475	1.0
3.689280	0.478	0.472	1.0
3.699360	0.484	0.465	1.0
3.709440	0.493	0.461	1.0
3.719520	0.503	0.469	1.0
3.729600	0.517	0.481	1.0
3.739680	0.527	0.492	1.0
3.749760	0.531	0.494	0.91309464957581932
3.759840	0.518	0.472	0.93680408009578386
3.769920	0.513	0.467	1.0
3.780000	0.520	0.499	1.0
3.790080	0.519	0.504	1.0
3.800160	0.510	0.501	1.0
3.810240	0.505	0.491	1.0
3.820320	0.499	0.489	1.0
3.830400	0.497	0.488	1.0
3.840480	0.494	0.487	1.0
3.850560	0.491	0.488	1.0
3.860640	0.490	0.484	1.0
3.870720	0.489	0.481	1.0
3.880800	0.487	0.479	1.0
3.890880	0.486	0.481	1.0
3.900960	0.485	0.477	1.0
3.911040	0.485	0.477	1.0
3.921120	0.484	0.474	1.0
3.931200	0.483	0.477	1.0
3.941280	0.482	0.475	1.0
3.951360	0.483	0.478	1.0
3.961440	0.483	0.475	1.0
3.971520	0.481	0.475	1.0
3.981600	0.482	0.478	1.0
3.991680	0.483	0.476	1.0
4.001760	0.482	0.477	1.0
4.011840	0.482	0.471	1.0
4.021920	0.481	0.475	1.0
4.032000	0.481	0.475	1.0
4.042080	0.482	0.472	1.0
4.052160	0.490	0.468	1.0
4.062240	0.521	0.458	1.0
4.072320	0.548	0.455	1.0
4.082400	0.561	0.456	1.0
4.092480	0.564	0.457	1.0
4.102560	0.563	0.459	1.0
4.112640	0.562	0.460	1.0
4.122720	0.563	0.459	1.0
4.132800	0.562	0.464	1.0
4.142880	0.562	0.461	1.0
4.152960	0.563	0.465	1.0
4.163040	0.561	0.465	1.0
4.173120	0.563	0.465	1.0
4.183200	0.562	0.468	1.0
4.193280	0.563	0.467	1.0
4.203360	0.562	0.470	1.0
4.213440	0.562	0.471	1.0
4.223520	0.562	0.472	1.0
4.233600	0.561	0.470	1.0
4.243680	0.560	0.472	1.0
4.253760	0.560	0.471	1.0
4.263840	0.559	0.475	1.0
4.273920	0.560	0.474	1.0
4.284000	0.560	0.475	1.0
4.294080	0.560	0.476	1.0
4.304160	0.559	0.477	1.0
4.314240	0.559	0.477	1.0
4.324320	0.559	0.479	1.0
4.334400	0.559	0.478	1.0
4.344480	0.559	0.477	1.0
4.354560	0.558	0.481	1.0
4.364640	0.557	0.476	1.0
4.374720	0.558	0.478	1.0
4.384800	0.558	0.477	1.0
4.394880	0.558	0.479	1.0
4.404960	0.557	0.479	1.0
4.415040	0.559	0.478	1.0
4.425120	0.572	0.472	1.0
4.435200	0.594	0.467	1.0
4.445280	0.605	0.466	1.0
4.455360	0.606	0.469	1.0
4.465440	0.606	0.470	1.0
4.475520	0.605	0.471	1.0
4.485600	0.603	0.472	1.0
4.495680	0.605	0.470	1.0
4.505760	0.604	0.473	1.0
4.515840	0.604	0.472	1.0
4.525920	0.605	0.475	1.0
4.536000	0.605	0.474	1.0
4.546080	0.604	0.476	1.0
4.556160	0.604	0.480	1.0
4.566240	0.604	0.478	1.0
4.576320	0.603	0.482	1.0
4.586400	0.604	0.479	1.0
4.596480	0.603	0.481	1.0
4.606560	0.606	0.481	1.0
4.616640	0.607	0.480	1.0
4.626720	0.609	0.476	1.0
4.636800	0.600	0.486	1.0
4.646880	0.583	0.504	1.0
4.656960	0.576	0.525	1.0
4.667040	0.561	0.483	0.74465922606121482
4.677120	0.931	0.112	0.0
4.687200	0.931	0.112	0.0
4.697280	0.931	0.112	0.0
4.707360	0.931	0.112	0.0
4.717440	0.931	0.112	0.0
4.727520	0.931	0.111	0.0
4.737600	0.067	-0.428	0.84222858606502593
4.747680	0.931	0.111	0.0
4.757760	0.932	0.111	0.0
4.767840	0.932	0.111	0.0
4.777920	0.932	0.111	0.0
4.788000	0.631	0.281	0.80094794243910805
4.798080	0.638	0.286	0.9298565511267427
4.808160	0.626	0.296	0.89507318859208596
4.818240	0.635	0.520	0.9106481566215614
4.828320	0.644	0.516	1.0
4.838400	0.644	0.510	1.0
4.848480	0.639	0.507	1.0
4.858560	0.636	0.509	1.0
4.868640	0.634	0.508	1.0
4.878720	0.632	0.505	1.0
4.888800	0.632	0.503	1.0
4.898880	0.634	0.500	1.0
4.908960	0.635	0.499	1.0
4.919040	0.621	0.505	1.0
4.929120	0.607	0.508	0.87296224855651883
4.939200	0.932	0.112	0.0
4.949280	0.932	0.112	0.0
4.959360	0.336	-1.019	0.69978452371797073
4.969440	0.343	-1.087	0.80216211467764686
4.979520	0.351	-1.110	0.82842135190651289
4.989600	0.932	0.112	0.0
4.999680	0.932	0.112	0.0
5.009760	0.932	0.112	0.0
5.019840	0.932	0.112	0.0
5.029920	0.932	0.112	0.0
5.040000	0.932	0.112	0.0
5.050080	0.541	0.298	0.64116185284429017
5.060160	0.549	0.305	0.8098433126460336
5.070240	0.552	0.315	1.0
5.080320	0.577	0.536	0.9285190373603015
5.090400	0.585	0.526	1.0
5.100480	0.583	0.540	1.0
5.110560	0.582	0.544	1.0
5.120640	0.579	0.544	1.0
5.130720	0.577	0.542	1.0
5.140800	0.576	0.541	1.0
5.150880	0.574	0.540	1.0
5.160960	0.571	0.539	1.0
5.171040	0.570	0.536	1.0
5.181120	0.568	0.536	1.0
5.191200	0.567	0.539	1.0
5.201280	0.565	0.539	1.0
5.211360	0.564	0.533	1.0
5.221440	0.562	0.536	1.0
5.231520	0.562	0.535	1.0
5.241600	0.561	0.534	1.0
5.251680	0.561	0.536	1.0
5.261760	0.564	0.527	1.0
5.271840	0.601	0.498	1.0
5.281920	0.641	0.480	1.0
5.292000	0.661	0.474	1.0
5.302080	0.663	0.474	1.0
5.312160	0.660	0.475	1.0
5.322240	0.659	0.478	1.0
5.332320	0.659	0.482	1.0
5.342400	0.657	0.484	1.0
5.352480	0.657	0.481	1.0
5.362560	0.657	0.479	1.0
5.372640	0.658	0.479	1.0
5.382720	0.656	0.480	1.0
5.392800	0.656	0.482	1.0
5.402880	0.656	0.480	1.0
5.412960	0.655	0.479	1.0
5.423040	0.655	0.482	1.0
5.433120	0.654	0.483	1.0
5.443200	0.653	0.482	1.0
5.453280	0.654	0.485	1.0
5.463360	0.653	0.486	1.0
5.473440	0.652	0.485	1.0
5.483520	0.652	0.486	1.0
5.493600	0.651	0.493	1.0
5.503680	0.652	0.498	1.0
5.513760	0.652	0.501	1.0
5.523840	0.651	0.504	1.0
5.533920	0.632	0.505	1.0
5.544000	0.615	0.505	1.0
5.554080	0.615	0.513	1.0
5.564160	0.615	0.517	1.0
5.574240	0.614	0.516	1.0
5.584320	0.614	0.520	1.0
5.594400	0.616	0.522	1.0
5.604480	0.613	0.526	1.0
5.614560	0.616	0.523	1.0
5.624640	0.616	0.525	1.0
5.634720	0.614	0.525	1.0
5.644800	0.614	0.530	1.0
5.654880	0.614	0.530	1.0
5.664960	0.615	0.530	1.0
5.675040	0.616	0.529	1.0
5.685120	0.613	0.528	1.0
5.695200	0.615	0.525	1.0
5.705280	0.616	0.518	1.0
5.715360	0.615	0.515	1.0
5.725440	0.612	0.511	1.0
5.735520	0.614	0.506	1.0
5.745600	0.611	0.501	1.0
5.755680	0.612	0.499	1.0
5.765760	0.611	0.497	1.0
5.775840	0.611	0.498	1.0
5.785920	0.611	0.498	1.0
5.796000	0.611	0.498	1.0
5.806080	0.610	0.496	1.0
5.816160	0.622	0.491	1.0
5.826240	0.639	0.485	1.0
5.836320	0.646	0.486	1.0
5.846400	0.647	0.487	1.0
5.856480	0.646	0.487	1.0
5.866560	0.648	0.484	1.0
5.876640	0.648	0.486	1.0
5.886720	0.649	0.487	1.0
5.896800	0.648	0.488	1.0
5.906880	0.649	0.488	1.0
5.916960	0.649	0.487	1.0
5.927040	0.649	0.487	1.0
5.937120	0.648	0.489	1.0
5.947200	0.648	0.489	1.0
5.957280	0.648	0.491	1.0
5.967360	0.647	0.493	1.0
5.977440	0.649	0.489	1.0
5.987520	0.647	0.488	1.0
5.997600	0.648	0.489	1.0
6.007680	0.646	0.493	1.0
6.017760	0.647	0.491	1.0
6.027840	0.647	0.491	1.0
6.037920	0.648	0.493	1.0
6.048000	0.648	0.493	1.0
6.058080	0.649	0.490	1.0
6.068160	0.653	0.488	1.0
6.078240	0.657	0.485	1.0
6.088320	0.664	0.486	1.0
6.098400	0.666	0.509	1.0
6.108480	0.660	0.535	1.0
6.118560	0.648	0.520	0.81103878553096986
6.128640	0.936	0.121	0.0
6.138720	0.936	0.121	0.0
6.148800	0.936	0.121	0.0
6.158880	0.936	0.122	0.0
6.168960	0.936	0.122	0.0
6.179040	0.537	0.479	0.80843235846253914
6.189120	0.525	0.490	1.0
6.199200	0.521	0.522	1.0
6.209280	0.513	0.529	1.0
6.219360	0.511	0.531	1.0
6.229440	0.509	0.531	1.0
6.239520	0.505	0.525	1.0
6.249600	0.503	0.525	1.0
6.259680	0.501	0.528	1.0
6.269760	0.500	0.526	1.0
6.279840	0.499	0.523	1.0
6.289920	0.497	0.523	1.0
6.300000	0.495	0.523	1.0
6.310080	0.496	0.520	1.0
6.320160	0.495	0.515	1.0
6.330240	0.495	0.514	1.0
6.340320	0.494	0.516	1.0
6.350400	0.492	0.516	1.0
6.360480	0.492	0.512	1.0
6.370560	0.493	0.516	1.0
6.380640	0.490	0.518	1.0
6.390720	0.489	0.513	1.0
6.400800	0.490	0.513	1.0
6.410880	0.488	0.517	1.0
6.420960	0.487	0.514	1.0
6.431040	0.488	0.515	1.0
6.441120	0.487	0.517	1.0
6.451200	0.485	0.513	1.0
6.461280	0.486	0.512	1.0
6.471360	0.485	0.513	1.0
6.481440	0.487	0.510	1.0
6.491520	0.487	0.514	1.0
6.501600	0.488	0.515	1.0
6.511680	0.488	0.513	1.0
6.521760	0.488	0.515	1.0
7.539840	0.482	0.510	1.0
7.549920	0.481	0.508	1.0
7.560000	0.480	0.509	1.0
7.570080	0.479	0.507	1.0
7.580160	0.478	0.507	1.0
7.590240	0.478	0.510	1.0
7.600320	0.479	0.511	1.0
7.610400	0.479	0.511	1.0
7.620480	0.479	0.508	1.0
7.630560	0.478	0.507	1.0
7.640640	0.478	0.506	1.0
7.650720	0.479	0.509	1.0
7.660800	0.478	0.508	1.0
7.670880	0.476	0.509	1.0
7.680960	0.477	0.510	1.0
7.691040	0.476	0.510	1.0
7.701120	0.475	0.507	1.0
7.711200	0.477	0.510	1.0
7.721280	0.475	0.510	1.0
7.731360	0.478	0.507	1.0
7.741440	0.478	0.510	1.0
7.751520	0.481	0.508	1.0
7.761600	0.484	0.502	1.0
7.771680	0.485	0.497	1.0
7.781760	0.478	0.499	1.0
7.791840	0.467	0.476	0.88871608463058116
7.801920	0.929	0.113	0.0
7.812000	0.929	0.113	0.0
7.822080	0.930	0.114	0.0
7.832160	0.930	0.114	0.0
7.842240	0.930	0.114	0.0
7.852320	0.930	0.115	0.0
7.862400	0.930	0.115	0.0
7.872480	0.930	0.115	0.0
7.882560	0.473	0.404	0.76448370034485824
7.892640	0.457	0.410	0.86254232815902177
7.902720	0.469	0.609	0.96454741055502746
7.912800	0.469	0.607	1.0
7.922880	0.463	0.604	1.0
7.932960	0.461	0.606	1.0
7.943040	0.457	0.606	1.0
7.953120	0.455	0.602	1.0
7.963200	0.453	0.604	1.0
7.973280	0.451	0.603	1.0
7.983360	0.450	0.600	1.0
7.993440	0.449	0.598	1.0
8.003520	0.444	0.601	1.0
8.013600	0.443	0.600	1.0
8.023680	0.442	0.598	1.0
8.033760	0.441	0.598	1.0
8.043840	0.425	0.616	1.0
8.053920	0.357	0.674	0.98999999999999999
8.064000	0.265	0.744	0.98999999999999999
8.074080	0.175	0.802	0.98999999999999999
8.084160	0.137	0.813	1.0
8.094240	0.110	0.825	1.0
8.104320	0.110	0.835	1.0
8.114400	0.108	0.841	1.0
8.124480	0.105	0.840	1.0
8.134560	0.105	0.849	1.0
8.144640	0.105	0.847	1.0
8.154720	0.107	0.854	1.0
8.164800	0.107	0.856	1.0
8.174880	0.104	0.863	1.0
8.184960	0.106	0.866	1.0
8.195040	0.106	0.868	1.0
8.205120	0.106	0.873	1.0
8.215200	0.105	0.871	1.0
8.225280	0.104	0.874	1.0
8.235360	0.100	0.875	1.0
8.245440	0.079	0.868	1.0
8.255520	0.070	0.860	1.0
8.265600	0.076	0.862	1.0
8.275680	0.078	0.868	1.0
8.285760	0.075	0.866	1.0
8.295840	0.073	0.871	1.0
8.305920	0.075	0.875	1.0
8.316000	0.070	0.873	1.0
8.326080	0.073	0.876	1.0
8.336160	0.071	0.876	1.0
8.346240	0.071	0.879	1.0
8.356320	0.069	0.877	1.0
8.366400	0.071	0.876	1.0
8.376480	0.070	0.881	1.0
8.386560	0.069	0.878	1.0
8.396640	0.071	0.878	1.0
8.406720	0.069	0.881	1.0
8.416800	0.070	0.881	1.0
8.426880	0.068	0.883	1.0
8.436960	0.069	0.885	1.0
8.447040	0.068	0.884	1.0
8.457120	0.066	0.884	1.0
8.467200	0.066	0.886	1.0
8.477280	0.065	0.889	1.0
8.487360	0.064	0.889	1.0
8.497440	0.066	0.893	1.0
8.507520	0.066	0.888	1.0
8.517600	0.066	0.889	1.0
8.527680	0.064	0.889	1.0
8.537760	0.063	0.889	1.0
8.547840	0.066	0.888	1.0
8.557920	0.065	0.893	1.0
8.568000	0.065	0.889	1.0
8.578080	0.067	0.892	1.0
8.588160	0.068	0.894	1.0
8.598240	0.068	0.891	1.0
8.608320	0.066	0.892	1.0
8.618400	0.068	0.892	1.0
8.628480	0.066	0.893	1.0
8.638560	0.066	0.894	1.0
8.648640	0.067	0.894	1.0
8.658720	0.067	0.893	1.0
8.668800	0.067	0.891	1.0
8.678880	0.067	0.892	1.0
8.688960	0.069	0.890	1.0
8.699040	0.068	0.892	1.0
8.709120	0.067	0.893	1.0
8.719200	0.067	0.891	1.0
8.729280	0.068	0.888	1.0
8.739360	0.066	0.890	1.0
8.749440	0.068	0.888	1.0
8.759520	0.070	0.891	1.0
8.769600	0.067	0.886	1.0
8.779680	0.070	0.883	1.0
8.789760	0.067	0.883	1.0
8.799840	0.070	0.883	1.0
8.809920	0.068	0.883	1.0
8.820000	0.069	0.881	1.0
8.830080	0.069	0.884	1.0
8.840160	0.069	0.880	1.0
8.850240	0.070	0.885	1.0
8.860320	0.070	0.884	1.0
8.870400	0.070	0.884	1.0
8.880480	0.071	0.882	1.0
8.890560	0.073	0.883	1.0
8.900640	0.072	0.881	1.0
8.910720	0.075	0.881	1.0
8.920800	0.076	0.881	1.0
8.930880	0.074	0.880	1.0
8.940960	0.074	0.878	1.0
8.951040	0.075	0.877	1.0
8.961120	0.076	0.879	1.0
8.971200	0.075	0.876	1.0
8.981280	0.076	0.878	1.0
8.991360	0.075	0.876	1.0
9.001440	0.076	0.872	1.0
9.011520	0.074	0.872	1.0
9.021600	0.076	0.872	1.0
9.031680	0.076	0.874	1.0
9.041760	0.078	0.869	1.0
9.051840	0.078	0.866	1.0
9.061920	0.077	0.867	1.0
9.072000	0.079	0.868	1.0
9.082080	0.077	0.868	1.0
9.092160	0.080	0.866	1.0
9.102240	0.080	0.869	1.0
9.112320	0.080	0.865	1.0
9.122400	0.079	0.866	1.0
9.132480	0.079	0.865	1.0
